Key,year,month,day_of_month,full_date,time_of_game,away_team_name,away_team_league,home_team_name,home_team_league
953,2016,05,25,05/25/2016,12:05 PM,Mets,NL,Nationals,NL
1065,2016,05,25,05/25/2016,12:10 PM,Phillies,NL,Tigers,AL
1520,2016,05,25,05/25/2016,12:10 PM,Royals,AL,Twins,AL
1634,2016,05,25,05/25/2016,12:45 PM,Cubs,NL,Cardinals,NL
342,2016,05,26,05/26/2016,03:05 PM,Blue Jays,AL,Yankees,AL
1154,2016,05,26,05/26/2016,06:05 PM,Cardinals,NL,Nationals,NL
662,2016,05,26,05/26/2016,06:10 PM,Brewers,NL,Braves,NL
206,2016,05,26,05/26/2016,06:10 PM,Rockies,NL,Red Sox,AL
47,2016,05,26,05/26/2016,07:10 PM,Orioles,AL,Astros,AL
1252,2016,05,26,05/26/2016,07:15 PM,White Sox,AL,Royals,AL
1934,2016,05,26,05/26/2016,11:35 AM,Diamondbacks,NL,Pirates,NL
462,2016,05,26,05/26/2016,12:10 PM,Marlins,NL,Rays,AL
1066,2016,05,27,05/27/2016,01:20 PM,Phillies,NL,Cubs,NL
1155,2016,05,27,05/27/2016,06:05 PM,Cardinals,NL,Nationals,NL
207,2016,05,27,05/27/2016,06:07 PM,Red Sox,AL,Blue Jays,AL
48,2016,05,27,05/27/2016,06:10 PM,Orioles,AL,Indians,AL
954,2016,05,27,05/27/2016,06:10 PM,Dodgers,NL,Mets,NL
343,2016,05,27,05/27/2016,06:10 PM,Yankees,AL,Rays,AL
663,2016,05,27,05/27/2016,06:35 PM,Marlins,NL,Braves,NL
1935,2016,05,27,05/27/2016,07:05 PM,Pirates,NL,Rangers,AL
1748,2016,05,27,05/27/2016,07:10 PM,Reds,NL,Brewers,NL
1253,2016,05,27,05/27/2016,07:15 PM,White Sox,AL,Royals,AL
2332,2016,05,27,05/27/2016,07:40 PM,Giants,NL,Rockies,NL
2263,2016,05,27,05/27/2016,08:40 PM,Padres,NL,Diamondbacks,NL
2046,2016,05,27,05/27/2016,09:05 PM,Astros,AL,Angels,AL
1451,2016,05,27,05/27/2016,09:05 PM,Tigers,AL,Athletics,AL
1569,2016,05,27,05/27/2016,09:10 PM,Twins,AL,Mariners,AL
1254,2016,05,28,05/28/2016,01:15 PM,White Sox,AL,Royals,AL
1067,2016,05,28,05/28/2016,01:20 PM,Phillies,NL,Cubs,NL
1452,2016,05,28,05/28/2016,03:05 PM,Tigers,AL,Athletics,AL
664,2016,05,28,05/28/2016,03:10 PM,Marlins,NL,Braves,NL
1749,2016,05,28,05/28/2016,03:10 PM,Reds,NL,Brewers,NL
49,2016,05,28,05/28/2016,03:10 PM,Orioles,AL,Indians,AL
344,2016,05,28,05/28/2016,03:10 PM,Yankees,AL,Rays,AL
2333,2016,05,28,05/28/2016,03:10 PM,Giants,NL,Rockies,NL
955,2016,05,28,05/28/2016,06:15 PM,Dodgers,NL,Mets,NL
1156,2016,05,28,05/28/2016,06:15 PM,Cardinals,NL,Nationals,NL
1936,2016,05,28,05/28/2016,06:15 PM,Pirates,NL,Rangers,AL
2047,2016,05,28,05/28/2016,09:05 PM,Astros,AL,Angels,AL
2264,2016,05,28,05/28/2016,09:10 PM,Padres,NL,Diamondbacks,NL
1570,2016,05,28,05/28/2016,09:10 PM,Twins,AL,Mariners,AL
208,2016,05,28,05/28/2016,12:07 PM,Red Sox,AL,Blue Jays,AL
1750,2016,05,29,05/29/2016,01:10 PM,Reds,NL,Brewers,NL
1255,2016,05,29,05/29/2016,01:15 PM,White Sox,AL,Royals,AL
1068,2016,05,29,05/29/2016,01:20 PM,Phillies,NL,Cubs,NL
1937,2016,05,29,05/29/2016,02:05 PM,Pirates,NL,Rangers,AL
2048,2016,05,29,05/29/2016,02:35 PM,Astros,AL,Angels,AL
1453,2016,05,29,05/29/2016,03:05 PM,Tigers,AL,Athletics,AL
2265,2016,05,29,05/29/2016,03:10 PM,Padres,NL,Diamondbacks,NL
1571,2016,05,29,05/29/2016,03:10 PM,Twins,AL,Mariners,AL
2334,2016,05,29,05/29/2016,03:10 PM,Giants,NL,Rockies,NL
665,2016,05,29,05/29/2016,04:05 PM,Marlins,NL,Braves,NL
956,2016,05,29,05/29/2016,07:00 PM,Dodgers,NL,Mets,NL
209,2016,05,29,05/29/2016,12:07 PM,Red Sox,AL,Blue Jays,AL
50,2016,05,29,05/29/2016,12:10 PM,Orioles,AL,Indians,AL
345,2016,05,29,05/29/2016,12:10 PM,Yankees,AL,Rays,AL
1157,2016,05,29,05/29/2016,12:35 PM,Cardinals,NL,Nationals,NL
1845,2016,05,30,05/30/2016,01:10 PM,Cardinals,NL,Brewers,NL
1635,2016,05,30,05/30/2016,01:20 PM,Dodgers,NL,Cubs,NL
1572,2016,05,30,05/30/2016,03:05 PM,Twins,AL,Athletics,AL
2049,2016,05,30,05/30/2016,03:10 PM,Astros,AL,Diamondbacks,NL
2219,2016,05,30,05/30/2016,03:10 PM,Padres,NL,Mariners,AL
1751,2016,05,30,05/30/2016,03:10 PM,Reds,NL,Rockies,NL
1358,2016,05,30,05/30/2016,05:10 PM,Rangers,AL,Indians,AL
1069,2016,05,30,05/30/2016,06:05 PM,Nationals,NL,Phillies,NL
346,2016,05,30,05/30/2016,06:07 PM,Yankees,AL,Blue Jays,AL
818,2016,05,30,05/30/2016,06:10 PM,Pirates,NL,Marlins,NL
463,2016,05,30,05/30/2016,07:15 PM,Rays,AL,Royals,AL
1454,2016,05,30,05/30/2016,08:05 PM,Tigers,AL,Angels,AL
666,2016,05,30,05/30/2016,12:10 PM,Giants,NL,Braves,NL
957,2016,05,30,05/30/2016,12:10 PM,White Sox,AL,Mets,NL
51,2016,05,30,05/30/2016,12:35 PM,Red Sox,AL,Orioles,AL
2050,2016,05,31,05/31/2016,02:40 PM,Astros,AL,Diamondbacks,NL
2220,2016,05,31,05/31/2016,02:40 PM,Padres,NL,Mariners,AL
1359,2016,05,31,05/31/2016,05:10 PM,Rangers,AL,Indians,AL
52,2016,05,31,05/31/2016,06:05 PM,Red Sox,AL,Orioles,AL
1070,2016,05,31,05/31/2016,06:05 PM,Nationals,NL,Phillies,NL
347,2016,05,31,05/31/2016,06:07 PM,Yankees,AL,Blue Jays,AL
667,2016,05,31,05/31/2016,06:10 PM,Giants,NL,Braves,NL
819,2016,05,31,05/31/2016,06:10 PM,Pirates,NL,Marlins,NL
958,2016,05,31,05/31/2016,06:10 PM,White Sox,AL,Mets,NL
1636,2016,05,31,05/31/2016,07:05 PM,Dodgers,NL,Cubs,NL
1846,2016,05,31,05/31/2016,07:10 PM,Cardinals,NL,Brewers,NL
464,2016,05,31,05/31/2016,07:15 PM,Rays,AL,Royals,AL
1752,2016,05,31,05/31/2016,07:40 PM,Reds,NL,Rockies,NL
1455,2016,05,31,05/31/2016,09:05 PM,Tigers,AL,Angels,AL
1573,2016,05,31,05/31/2016,09:05 PM,Twins,AL,Athletics,AL
1574,2016,06,01,06/01/2016,02:35 PM,Twins,AL,Athletics,AL
1360,2016,06,01,06/01/2016,05:10 PM,Rangers,AL,Indians,AL
1456,2016,06,01,06/01/2016,06:05 PM,Tigers,AL,Angels,AL
53,2016,06,01,06/01/2016,06:05 PM,Red Sox,AL,Orioles,AL
1071,2016,06,01,06/01/2016,06:05 PM,Nationals,NL,Phillies,NL
348,2016,06,01,06/01/2016,06:07 PM,Yankees,AL,Blue Jays,AL
668,2016,06,01,06/01/2016,06:10 PM,Giants,NL,Braves,NL
820,2016,06,01,06/01/2016,06:10 PM,Pirates,NL,Marlins,NL
1637,2016,06,01,06/01/2016,07:05 PM,Dodgers,NL,Cubs,NL
2051,2016,06,01,06/01/2016,07:10 PM,Diamondbacks,NL,Astros,AL
465,2016,06,01,06/01/2016,07:15 PM,Rays,AL,Royals,AL
1753,2016,06,01,06/01/2016,07:40 PM,Reds,NL,Rockies,NL
2221,2016,06,01,06/01/2016,09:10 PM,Mariners,AL,Padres,NL
959,2016,06,01,06/01/2016,12:10 PM,White Sox,AL,Mets,NL
1847,2016,06,01,06/01/2016,12:40 PM,Cardinals,NL,Brewers,NL
2052,2016,06,02,06/02/2016,01:10 PM,Diamondbacks,NL,Astros,AL
1638,2016,06,02,06/02/2016,01:20 PM,Dodgers,NL,Cubs,NL
54,2016,06,02,06/02/2016,06:05 PM,Red Sox,AL,Orioles,AL
1072,2016,06,02,06/02/2016,06:05 PM,Brewers,NL,Phillies,NL
1361,2016,06,02,06/02/2016,06:10 PM,Royals,AL,Indians,AL
821,2016,06,02,06/02/2016,06:10 PM,Pirates,NL,Marlins,NL
466,2016,06,02,06/02/2016,07:10 PM,Rays,AL,Twins,AL
1754,2016,06,02,06/02/2016,07:40 PM,Reds,NL,Rockies,NL
2222,2016,06,02,06/02/2016,08:10 PM,Mariners,AL,Padres,NL
669,2016,06,02,06/02/2016,11:10 AM,Giants,NL,Braves,NL
1639,2016,06,03,06/03/2016,01:20 PM,Diamondbacks,NL,Cubs,NL
55,2016,06,03,06/03/2016,06:05 PM,Yankees,AL,Orioles,AL
1073,2016,06,03,06/03/2016,06:05 PM,Brewers,NL,Phillies,NL
1938,2016,06,03,06/03/2016,06:05 PM,Angels,AL,Pirates,NL
1362,2016,06,03,06/03/2016,06:10 PM,Royals,AL,Indians,AL
822,2016,06,03,06/03/2016,06:10 PM,Mets,NL,Marlins,NL
210,2016,06,03,06/03/2016,06:10 PM,Blue Jays,AL,Red Sox,AL
1158,2016,06,03,06/03/2016,06:10 PM,Nationals,NL,Reds,NL
1256,2016,06,03,06/03/2016,06:10 PM,White Sox,AL,Tigers,AL
2223,2016,06,03,06/03/2016,07:05 PM,Mariners,AL,Rangers,AL
2053,2016,06,03,06/03/2016,07:10 PM,Athletics,AL,Astros,AL
467,2016,06,03,06/03/2016,07:10 PM,Rays,AL,Twins,AL
2000,2016,06,03,06/03/2016,07:15 PM,Giants,NL,Cardinals,NL
670,2016,06,03,06/03/2016,09:10 PM,Braves,NL,Dodgers,NL
2335,2016,06,03,06/03/2016,09:40 PM,Rockies,NL,Padres,NL
1640,2016,06,04,06/04/2016,01:20 PM,Diamondbacks,NL,Cubs,NL
1074,2016,06,04,06/04/2016,02:05 PM,Brewers,NL,Phillies,NL
1939,2016,06,04,06/04/2016,03:05 PM,Angels,AL,Pirates,NL
211,2016,06,04,06/04/2016,03:05 PM,Blue Jays,AL,Red Sox,AL
2054,2016,06,04,06/04/2016,03:10 PM,Athletics,AL,Astros,AL
823,2016,06,04,06/04/2016,03:10 PM,Mets,NL,Marlins,NL
1159,2016,06,04,06/04/2016,03:10 PM,Nationals,NL,Reds,NL
1257,2016,06,04,06/04/2016,03:10 PM,White Sox,AL,Tigers,AL
468,2016,06,04,06/04/2016,03:10 PM,Rays,AL,Twins,AL
2001,2016,06,04,06/04/2016,06:15 PM,Giants,NL,Cardinals,NL
1363,2016,06,04,06/04/2016,06:15 PM,Royals,AL,Indians,AL
56,2016,06,04,06/04/2016,06:15 PM,Yankees,AL,Orioles,AL
2224,2016,06,04,06/04/2016,08:05 PM,Mariners,AL,Rangers,AL
671,2016,06,04,06/04/2016,09:10 PM,Braves,NL,Dodgers,NL
2336,2016,06,04,06/04/2016,09:10 PM,Rockies,NL,Padres,NL
2055,2016,06,05,06/05/2016,01:10 PM,Athletics,AL,Astros,AL
469,2016,06,05,06/05/2016,01:10 PM,Rays,AL,Twins,AL
2002,2016,06,05,06/05/2016,01:15 PM,Giants,NL,Cardinals,NL
2225,2016,06,05,06/05/2016,02:05 PM,Mariners,AL,Rangers,AL
672,2016,06,05,06/05/2016,03:10 PM,Braves,NL,Dodgers,NL
2337,2016,06,05,06/05/2016,08:10 PM,Rockies,NL,Padres,NL
1364,2016,06,05,06/05/2016,12:10 PM,Royals,AL,Indians,AL
824,2016,06,05,06/05/2016,12:10 PM,Mets,NL,Marlins,NL
1160,2016,06,05,06/05/2016,12:10 PM,Nationals,NL,Reds,NL
1258,2016,06,05,06/05/2016,12:10 PM,White Sox,AL,Tigers,AL
57,2016,06,05,06/05/2016,12:35 PM,Yankees,AL,Orioles,AL
1075,2016,06,05,06/05/2016,12:35 PM,Brewers,NL,Phillies,NL
1940,2016,06,05,06/05/2016,12:35 PM,Angels,AL,Pirates,NL
212,2016,06,05,06/05/2016,12:35 PM,Blue Jays,AL,Red Sox,AL
1641,2016,06,05,06/05/2016,TBA,Diamondbacks,NL,Cubs,NL
58,2016,06,06,06/06/2016,06:05 PM,Royals,AL,Orioles,AL
1076,2016,06,06,06/06/2016,06:05 PM,Cubs,NL,Phillies,NL
960,2016,06,06,06/06/2016,06:05 PM,Mets,NL,Pirates,NL
349,2016,06,06,06/06/2016,06:05 PM,Angels,AL,Yankees,AL
557,2016,06,06,06/06/2016,06:10 PM,Blue Jays,AL,Tigers,AL
2056,2016,06,06,06/06/2016,07:05 PM,Astros,AL,Rangers,AL
470,2016,06,06,06/06/2016,08:40 PM,Rays,AL,Diamondbacks,NL
2338,2016,06,06,06/06/2016,09:10 PM,Rockies,NL,Dodgers,NL
1365,2016,06,06,06/06/2016,09:10 PM,Indians,AL,Mariners,AL
673,2016,06,06,06/06/2016,09:10 PM,Braves,NL,Padres,NL
59,2016,06,07,06/07/2016,06:05 PM,Royals,AL,Orioles,AL
1077,2016,06,07,06/07/2016,06:05 PM,Cubs,NL,Phillies,NL
961,2016,06,07,06/07/2016,06:05 PM,Mets,NL,Pirates,NL
350,2016,06,07,06/07/2016,06:05 PM,Angels,AL,Yankees,AL
1755,2016,06,07,06/07/2016,06:10 PM,Cardinals,NL,Reds,NL
558,2016,06,07,06/07/2016,06:10 PM,Blue Jays,AL,Tigers,AL
2057,2016,06,07,06/07/2016,07:05 PM,Astros,AL,Rangers,AL
1848,2016,06,07,06/07/2016,07:10 PM,Athletics,AL,Brewers,NL
825,2016,06,07,06/07/2016,07:10 PM,Marlins,NL,Twins,AL
1161,2016,06,07,06/07/2016,07:10 PM,Nationals,NL,White Sox,AL
471,2016,06,07,06/07/2016,08:40 PM,Rays,AL,Diamondbacks,NL
2339,2016,06,07,06/07/2016,09:10 PM,Rockies,NL,Dodgers,NL
1366,2016,06,07,06/07/2016,09:10 PM,Indians,AL,Mariners,AL
674,2016,06,07,06/07/2016,09:10 PM,Braves,NL,Padres,NL
213,2016,06,07,06/07/2016,09:15 PM,Red Sox,AL,Giants,NL
472,2016,06,08,06/08/2016,02:40 PM,Rays,AL,Diamondbacks,NL
675,2016,06,08,06/08/2016,02:40 PM,Braves,NL,Padres,NL
60,2016,06,08,06/08/2016,06:05 PM,Royals,AL,Orioles,AL
962,2016,06,08,06/08/2016,06:05 PM,Mets,NL,Pirates,NL
351,2016,06,08,06/08/2016,06:05 PM,Angels,AL,Yankees,AL
1756,2016,06,08,06/08/2016,06:10 PM,Cardinals,NL,Reds,NL
2058,2016,06,08,06/08/2016,07:05 PM,Astros,AL,Rangers,AL
1849,2016,06,08,06/08/2016,07:10 PM,Athletics,AL,Brewers,NL
826,2016,06,08,06/08/2016,07:10 PM,Marlins,NL,Twins,AL
1162,2016,06,08,06/08/2016,07:10 PM,Nationals,NL,White Sox,AL
2340,2016,06,08,06/08/2016,09:10 PM,Rockies,NL,Dodgers,NL
1367,2016,06,08,06/08/2016,09:10 PM,Indians,AL,Mariners,AL
214,2016,06,08,06/08/2016,09:15 PM,Red Sox,AL,Giants,NL
1078,2016,06,08,06/08/2016,12:05 PM,Cubs,NL,Phillies,NL
559,2016,06,08,06/08/2016,12:10 PM,Blue Jays,AL,Tigers,AL
2059,2016,06,09,06/09/2016,01:05 PM,Astros,AL,Rangers,AL
352,2016,06,09,06/09/2016,06:05 PM,Angels,AL,Yankees,AL
61,2016,06,09,06/09/2016,06:07 PM,Orioles,AL,Blue Jays,AL
1757,2016,06,09,06/09/2016,06:10 PM,Cardinals,NL,Reds,NL
963,2016,06,09,06/09/2016,07:10 PM,Mets,NL,Brewers,NL
827,2016,06,09,06/09/2016,07:10 PM,Marlins,NL,Twins,AL
1163,2016,06,09,06/09/2016,07:10 PM,Nationals,NL,White Sox,AL
1368,2016,06,09,06/09/2016,09:10 PM,Indians,AL,Mariners,AL
1079,2016,06,10,06/10/2016,06:05 PM,Phillies,NL,Nationals,NL
1941,2016,06,10,06/10/2016,06:05 PM,Cardinals,NL,Pirates,NL
353,2016,06,10,06/10/2016,06:05 PM,Tigers,AL,Yankees,AL
62,2016,06,10,06/10/2016,06:07 PM,Orioles,AL,Blue Jays,AL
473,2016,06,10,06/10/2016,06:10 PM,Astros,AL,Rays,AL
1758,2016,06,10,06/10/2016,06:10 PM,Athletics,AL,Reds,NL
676,2016,06,10,06/10/2016,06:35 PM,Cubs,NL,Braves,NL
964,2016,06,10,06/10/2016,07:10 PM,Mets,NL,Brewers,NL
215,2016,06,10,06/10/2016,07:10 PM,Red Sox,AL,Twins,AL
1259,2016,06,10,06/10/2016,07:10 PM,Royals,AL,White Sox,AL
2341,2016,06,10,06/10/2016,07:40 PM,Padres,NL,Rockies,NL
828,2016,06,10,06/10/2016,08:40 PM,Marlins,NL,Diamondbacks,NL
1369,2016,06,10,06/10/2016,09:05 PM,Indians,AL,Angels,AL
2226,2016,06,10,06/10/2016,09:10 PM,Rangers,AL,Mariners,AL
2389,2016,06,10,06/10/2016,09:15 PM,Dodgers,NL,Giants,NL
216,2016,06,11,06/11/2016,01:10 PM,Red Sox,AL,Twins,AL
1260,2016,06,11,06/11/2016,01:10 PM,Royals,AL,White Sox,AL
677,2016,06,11,06/11/2016,03:10 PM,Cubs,NL,Braves,NL
965,2016,06,11,06/11/2016,03:10 PM,Mets,NL,Brewers,NL
474,2016,06,11,06/11/2016,03:10 PM,Astros,AL,Rays,AL
1759,2016,06,11,06/11/2016,03:10 PM,Athletics,AL,Reds,NL
2342,2016,06,11,06/11/2016,03:10 PM,Padres,NL,Rockies,NL
2390,2016,06,11,06/11/2016,06:15 PM,Dodgers,NL,Giants,NL
1942,2016,06,11,06/11/2016,06:15 PM,Cardinals,NL,Pirates,NL
354,2016,06,11,06/11/2016,06:15 PM,Tigers,AL,Yankees,AL
1370,2016,06,11,06/11/2016,09:05 PM,Indians,AL,Angels,AL
829,2016,06,11,06/11/2016,09:10 PM,Marlins,NL,Diamondbacks,NL
2227,2016,06,11,06/11/2016,09:10 PM,Rangers,AL,Mariners,AL
1080,2016,06,11,06/11/2016,11:05 AM,Phillies,NL,Nationals,NL
63,2016,06,11,06/11/2016,12:07 PM,Orioles,AL,Blue Jays,AL
355,2016,06,12,06/12/2016,01:05 PM,Tigers,AL,Yankees,AL
966,2016,06,12,06/12/2016,01:10 PM,Mets,NL,Brewers,NL
217,2016,06,12,06/12/2016,01:10 PM,Red Sox,AL,Twins,AL
1261,2016,06,12,06/12/2016,01:10 PM,Royals,AL,White Sox,AL
1371,2016,06,12,06/12/2016,02:35 PM,Indians,AL,Angels,AL
1081,2016,06,12,06/12/2016,03:05 PM,Phillies,NL,Nationals,NL
830,2016,06,12,06/12/2016,03:10 PM,Marlins,NL,Diamondbacks,NL
2228,2016,06,12,06/12/2016,03:10 PM,Rangers,AL,Mariners,AL
2343,2016,06,12,06/12/2016,03:10 PM,Padres,NL,Rockies,NL
1943,2016,06,12,06/12/2016,04:00 PM,Cardinals,NL,Pirates,NL
2391,2016,06,12,06/12/2016,07:30 PM,Dodgers,NL,Giants,NL
64,2016,06,12,06/12/2016,12:07 PM,Orioles,AL,Blue Jays,AL
475,2016,06,12,06/12/2016,12:10 PM,Astros,AL,Rays,AL
1760,2016,06,12,06/12/2016,12:10 PM,Athletics,AL,Reds,NL
678,2016,06,12,06/12/2016,12:35 PM,Cubs,NL,Braves,NL
1164,2016,06,13,06/13/2016,06:05 PM,Cubs,NL,Nationals,NL
560,2016,06,13,06/13/2016,06:07 PM,Phillies,NL,Blue Jays,AL
679,2016,06,13,06/13/2016,06:10 PM,Reds,NL,Braves,NL
1262,2016,06,13,06/13/2016,07:10 PM,Tigers,AL,White Sox,AL
1372,2016,06,13,06/13/2016,07:15 PM,Indians,AL,Royals,AL
2266,2016,06,13,06/13/2016,08:40 PM,Dodgers,NL,Diamondbacks,NL
1575,2016,06,13,06/13/2016,09:05 PM,Twins,AL,Angels,AL
2183,2016,06,13,06/13/2016,09:05 PM,Rangers,AL,Athletics,AL
831,2016,06,13,06/13/2016,09:10 PM,Marlins,NL,Padres,NL
1850,2016,06,13,06/13/2016,09:15 PM,Brewers,NL,Giants,NL
1165,2016,06,14,06/14/2016,06:05 PM,Cubs,NL,Nationals,NL
680,2016,06,14,06/14/2016,06:10 PM,Reds,NL,Braves,NL
967,2016,06,14,06/14/2016,06:10 PM,Pirates,NL,Mets,NL
476,2016,06,14,06/14/2016,06:10 PM,Mariners,AL,Rays,AL
65,2016,06,14,06/14/2016,06:10 PM,Orioles,AL,Red Sox,AL
1263,2016,06,14,06/14/2016,07:10 PM,Tigers,AL,White Sox,AL
2003,2016,06,14,06/14/2016,07:15 PM,Astros,AL,Cardinals,NL
1373,2016,06,14,06/14/2016,07:15 PM,Indians,AL,Royals,AL
356,2016,06,14,06/14/2016,07:40 PM,Yankees,AL,Rockies,NL
2267,2016,06,14,06/14/2016,08:40 PM,Dodgers,NL,Diamondbacks,NL
1576,2016,06,14,06/14/2016,09:05 PM,Twins,AL,Angels,AL
2184,2016,06,14,06/14/2016,09:05 PM,Rangers,AL,Athletics,AL
832,2016,06,14,06/14/2016,09:10 PM,Marlins,NL,Padres,NL
1851,2016,06,14,06/14/2016,09:15 PM,Brewers,NL,Giants,NL
561,2016,06,14,06/14/2016,11:37 AM,Phillies,NL,Blue Jays,AL
357,2016,06,15,06/15/2016,02:10 PM,Yankees,AL,Rockies,NL
2268,2016,06,15,06/15/2016,02:40 PM,Dodgers,NL,Diamondbacks,NL
833,2016,06,15,06/15/2016,02:40 PM,Marlins,NL,Padres,NL
1852,2016,06,15,06/15/2016,02:45 PM,Brewers,NL,Giants,NL
1166,2016,06,15,06/15/2016,03:05 PM,Cubs,NL,Nationals,NL
562,2016,06,15,06/15/2016,06:05 PM,Blue Jays,AL,Phillies,NL
681,2016,06,15,06/15/2016,06:10 PM,Reds,NL,Braves,NL
968,2016,06,15,06/15/2016,06:10 PM,Pirates,NL,Mets,NL
477,2016,06,15,06/15/2016,06:10 PM,Mariners,AL,Rays,AL
66,2016,06,15,06/15/2016,06:10 PM,Orioles,AL,Red Sox,AL
2004,2016,06,15,06/15/2016,06:15 PM,Astros,AL,Cardinals,NL
1264,2016,06,15,06/15/2016,07:10 PM,Tigers,AL,White Sox,AL
1374,2016,06,15,06/15/2016,07:15 PM,Indians,AL,Royals,AL
1577,2016,06,15,06/15/2016,09:05 PM,Twins,AL,Angels,AL
2185,2016,06,15,06/15/2016,09:05 PM,Rangers,AL,Athletics,AL
2186,2016,06,16,06/16/2016,02:35 PM,Rangers,AL,Athletics,AL
563,2016,06,16,06/16/2016,06:05 PM,Blue Jays,AL,Phillies,NL
969,2016,06,16,06/16/2016,06:10 PM,Pirates,NL,Mets,NL
67,2016,06,16,06/16/2016,06:10 PM,Orioles,AL,Red Sox,AL
358,2016,06,16,06/16/2016,07:10 PM,Yankees,AL,Twins,AL
1457,2016,06,16,06/16/2016,07:15 PM,Tigers,AL,Royals,AL
1853,2016,06,16,06/16/2016,09:10 PM,Brewers,NL,Dodgers,NL
1167,2016,06,16,06/16/2016,09:10 PM,Nationals,NL,Padres,NL
682,2016,06,16,06/16/2016,11:10 AM,Reds,NL,Braves,NL
478,2016,06,16,06/16/2016,12:10 PM,Mariners,AL,Rays,AL
1642,2016,06,17,06/17/2016,01:20 PM,Pirates,NL,Cubs,NL
68,2016,06,17,06/17/2016,06:05 PM,Blue Jays,AL,Orioles,AL
1082,2016,06,17,06/17/2016,06:05 PM,Diamondbacks,NL,Phillies,NL
1265,2016,06,17,06/17/2016,06:10 PM,White Sox,AL,Indians,AL
834,2016,06,17,06/17/2016,06:10 PM,Rockies,NL,Marlins,NL
683,2016,06,17,06/17/2016,06:10 PM,Braves,NL,Mets,NL
479,2016,06,17,06/17/2016,06:10 PM,Giants,NL,Rays,AL
218,2016,06,17,06/17/2016,06:10 PM,Mariners,AL,Red Sox,AL
1761,2016,06,17,06/17/2016,07:10 PM,Reds,NL,Astros,AL
359,2016,06,17,06/17/2016,07:10 PM,Yankees,AL,Twins,AL
2005,2016,06,17,06/17/2016,07:15 PM,Rangers,AL,Cardinals,NL
1458,2016,06,17,06/17/2016,07:15 PM,Tigers,AL,Royals,AL
2133,2016,06,17,06/17/2016,08:35 PM,Angels,AL,Athletics,AL
1854,2016,06,17,06/17/2016,09:10 PM,Brewers,NL,Dodgers,NL
1168,2016,06,17,06/17/2016,09:40 PM,Nationals,NL,Padres,NL
360,2016,06,18,06/18/2016,01:10 PM,Yankees,AL,Twins,AL
1083,2016,06,18,06/18/2016,02:05 PM,Diamondbacks,NL,Phillies,NL
2134,2016,06,18,06/18/2016,03:05 PM,Angels,AL,Athletics,AL
69,2016,06,18,06/18/2016,03:05 PM,Blue Jays,AL,Orioles,AL
219,2016,06,18,06/18/2016,03:05 PM,Mariners,AL,Red Sox,AL
1762,2016,06,18,06/18/2016,03:10 PM,Reds,NL,Astros,AL
835,2016,06,18,06/18/2016,03:10 PM,Rockies,NL,Marlins,NL
480,2016,06,18,06/18/2016,03:10 PM,Giants,NL,Rays,AL
2006,2016,06,18,06/18/2016,03:15 PM,Rangers,AL,Cardinals,NL
1266,2016,06,18,06/18/2016,05:10 PM,White Sox,AL,Indians,AL
1643,2016,06,18,06/18/2016,07:15 PM,Pirates,NL,Cubs,NL
684,2016,06,18,06/18/2016,07:15 PM,Braves,NL,Mets,NL
1459,2016,06,18,06/18/2016,07:15 PM,Tigers,AL,Royals,AL
1855,2016,06,18,06/18/2016,09:10 PM,Brewers,NL,Dodgers,NL
1169,2016,06,18,06/18/2016,09:10 PM,Nationals,NL,Padres,NL
1763,2016,06,19,06/19/2016,01:10 PM,Reds,NL,Astros,AL
361,2016,06,19,06/19/2016,01:10 PM,Yankees,AL,Twins,AL
2007,2016,06,19,06/19/2016,01:15 PM,Rangers,AL,Cardinals,NL
1460,2016,06,19,06/19/2016,01:15 PM,Tigers,AL,Royals,AL
2135,2016,06,19,06/19/2016,03:05 PM,Angels,AL,Athletics,AL
1856,2016,06,19,06/19/2016,03:10 PM,Brewers,NL,Dodgers,NL
1170,2016,06,19,06/19/2016,03:40 PM,Nationals,NL,Padres,NL
1267,2016,06,19,06/19/2016,12:10 PM,White Sox,AL,Indians,AL
836,2016,06,19,06/19/2016,12:10 PM,Rockies,NL,Marlins,NL
685,2016,06,19,06/19/2016,12:10 PM,Braves,NL,Mets,NL
481,2016,06,19,06/19/2016,12:10 PM,Giants,NL,Rays,AL
70,2016,06,19,06/19/2016,12:35 PM,Blue Jays,AL,Orioles,AL
1084,2016,06,19,06/19/2016,12:35 PM,Diamondbacks,NL,Phillies,NL
220,2016,06,19,06/19/2016,12:35 PM,Mariners,AL,Red Sox,AL
1644,2016,06,19,06/19/2016,TBA,Pirates,NL,Cubs,NL
1944,2016,06,20,06/20/2016,06:05 PM,Giants,NL,Pirates,NL
482,2016,06,20,06/20/2016,06:10 PM,Rays,AL,Indians,AL
837,2016,06,20,06/20/2016,06:10 PM,Rockies,NL,Marlins,NL
221,2016,06,20,06/20/2016,06:10 PM,White Sox,AL,Red Sox,AL
1461,2016,06,20,06/20/2016,06:10 PM,Mariners,AL,Tigers,AL
1645,2016,06,20,06/20/2016,07:05 PM,Cardinals,NL,Cubs,NL
2060,2016,06,20,06/20/2016,07:10 PM,Angels,AL,Astros,AL
1171,2016,06,20,06/20/2016,09:10 PM,Nationals,NL,Dodgers,NL
1085,2016,06,20,06/20/2016,12:05 PM,Diamondbacks,NL,Phillies,NL
