Key,year,month,day_of_month,full_date,time_of_game,away_team_name,away_team_league,home_team_name,home_team_league
706,2016,05,26,05/26/2016,03:05 PM,Blue Jays,AL,Yankees,AL
707,2016,05,26,05/26/2016,06:05 PM,Cardinals,NL,Nationals,NL
708,2016,05,26,05/26/2016,06:10 PM,Brewers,NL,Braves,NL
709,2016,05,26,05/26/2016,06:10 PM,Rockies,NL,Red Sox,AL
710,2016,05,26,05/26/2016,07:10 PM,Orioles,AL,Astros,AL
711,2016,05,26,05/26/2016,07:15 PM,White Sox,AL,Royals,AL
712,2016,05,26,05/26/2016,11:35 AM,Diamondbacks,NL,Pirates,NL
713,2016,05,26,05/26/2016,12:10 PM,Marlins,NL,Rays,AL
714,2016,05,27,05/27/2016,01:20 PM,Phillies,NL,Cubs,NL
715,2016,05,27,05/27/2016,06:05 PM,Cardinals,NL,Nationals,NL
716,2016,05,27,05/27/2016,06:07 PM,Red Sox,AL,Blue Jays,AL
717,2016,05,27,05/27/2016,06:10 PM,Orioles,AL,Indians,AL
718,2016,05,27,05/27/2016,06:10 PM,Dodgers,NL,Mets,NL
719,2016,05,27,05/27/2016,06:10 PM,Yankees,AL,Rays,AL
720,2016,05,27,05/27/2016,06:35 PM,Marlins,NL,Braves,NL
721,2016,05,27,05/27/2016,07:05 PM,Pirates,NL,Rangers,AL
722,2016,05,27,05/27/2016,07:10 PM,Reds,NL,Brewers,NL
723,2016,05,27,05/27/2016,07:15 PM,White Sox,AL,Royals,AL
724,2016,05,27,05/27/2016,07:40 PM,Giants,NL,Rockies,NL
725,2016,05,27,05/27/2016,08:40 PM,Padres,NL,Diamondbacks,NL
726,2016,05,27,05/27/2016,09:05 PM,Astros,AL,Angels,AL
727,2016,05,27,05/27/2016,09:05 PM,Tigers,AL,Athletics,AL
728,2016,05,27,05/27/2016,09:10 PM,Twins,AL,Mariners,AL
729,2016,05,28,05/28/2016,01:15 PM,White Sox,AL,Royals,AL
730,2016,05,28,05/28/2016,01:20 PM,Phillies,NL,Cubs,NL
731,2016,05,28,05/28/2016,03:05 PM,Tigers,AL,Athletics,AL
732,2016,05,28,05/28/2016,03:10 PM,Marlins,NL,Braves,NL
733,2016,05,28,05/28/2016,03:10 PM,Reds,NL,Brewers,NL
734,2016,05,28,05/28/2016,03:10 PM,Orioles,AL,Indians,AL
735,2016,05,28,05/28/2016,03:10 PM,Yankees,AL,Rays,AL
736,2016,05,28,05/28/2016,03:10 PM,Giants,NL,Rockies,NL
737,2016,05,28,05/28/2016,06:15 PM,Dodgers,NL,Mets,NL
738,2016,05,28,05/28/2016,06:15 PM,Cardinals,NL,Nationals,NL
739,2016,05,28,05/28/2016,06:15 PM,Pirates,NL,Rangers,AL
740,2016,05,28,05/28/2016,09:05 PM,Astros,AL,Angels,AL
741,2016,05,28,05/28/2016,09:10 PM,Padres,NL,Diamondbacks,NL
742,2016,05,28,05/28/2016,09:10 PM,Twins,AL,Mariners,AL
743,2016,05,28,05/28/2016,12:07 PM,Red Sox,AL,Blue Jays,AL
744,2016,05,29,05/29/2016,01:10 PM,Reds,NL,Brewers,NL
745,2016,05,29,05/29/2016,01:15 PM,White Sox,AL,Royals,AL
746,2016,05,29,05/29/2016,01:20 PM,Phillies,NL,Cubs,NL
747,2016,05,29,05/29/2016,02:05 PM,Pirates,NL,Rangers,AL
748,2016,05,29,05/29/2016,02:35 PM,Astros,AL,Angels,AL
749,2016,05,29,05/29/2016,03:05 PM,Tigers,AL,Athletics,AL
750,2016,05,29,05/29/2016,03:10 PM,Padres,NL,Diamondbacks,NL
751,2016,05,29,05/29/2016,03:10 PM,Twins,AL,Mariners,AL
752,2016,05,29,05/29/2016,03:10 PM,Giants,NL,Rockies,NL
753,2016,05,29,05/29/2016,04:05 PM,Marlins,NL,Braves,NL
754,2016,05,29,05/29/2016,07:00 PM,Dodgers,NL,Mets,NL
755,2016,05,29,05/29/2016,12:07 PM,Red Sox,AL,Blue Jays,AL
756,2016,05,29,05/29/2016,12:10 PM,Orioles,AL,Indians,AL
757,2016,05,29,05/29/2016,12:10 PM,Yankees,AL,Rays,AL
758,2016,05,29,05/29/2016,12:35 PM,Cardinals,NL,Nationals,NL
759,2016,05,30,05/30/2016,01:10 PM,Cardinals,NL,Brewers,NL
760,2016,05,30,05/30/2016,01:20 PM,Dodgers,NL,Cubs,NL
761,2016,05,30,05/30/2016,03:05 PM,Twins,AL,Athletics,AL
762,2016,05,30,05/30/2016,03:10 PM,Astros,AL,Diamondbacks,NL
763,2016,05,30,05/30/2016,03:10 PM,Padres,NL,Mariners,AL
764,2016,05,30,05/30/2016,03:10 PM,Reds,NL,Rockies,NL
765,2016,05,30,05/30/2016,05:10 PM,Rangers,AL,Indians,AL
766,2016,05,30,05/30/2016,06:05 PM,Nationals,NL,Phillies,NL
767,2016,05,30,05/30/2016,06:07 PM,Yankees,AL,Blue Jays,AL
768,2016,05,30,05/30/2016,06:10 PM,Pirates,NL,Marlins,NL
769,2016,05,30,05/30/2016,07:15 PM,Rays,AL,Royals,AL
770,2016,05,30,05/30/2016,08:05 PM,Tigers,AL,Angels,AL
771,2016,05,30,05/30/2016,12:10 PM,Giants,NL,Braves,NL
772,2016,05,30,05/30/2016,12:10 PM,White Sox,AL,Mets,NL
773,2016,05,30,05/30/2016,12:35 PM,Red Sox,AL,Orioles,AL
774,2016,05,31,05/31/2016,02:40 PM,Astros,AL,Diamondbacks,NL
775,2016,05,31,05/31/2016,02:40 PM,Padres,NL,Mariners,AL
776,2016,05,31,05/31/2016,05:10 PM,Rangers,AL,Indians,AL
777,2016,05,31,05/31/2016,06:05 PM,Red Sox,AL,Orioles,AL
778,2016,05,31,05/31/2016,06:05 PM,Nationals,NL,Phillies,NL
779,2016,05,31,05/31/2016,06:07 PM,Yankees,AL,Blue Jays,AL
780,2016,05,31,05/31/2016,06:10 PM,Giants,NL,Braves,NL
781,2016,05,31,05/31/2016,06:10 PM,Pirates,NL,Marlins,NL
782,2016,05,31,05/31/2016,06:10 PM,White Sox,AL,Mets,NL
783,2016,05,31,05/31/2016,07:05 PM,Dodgers,NL,Cubs,NL
784,2016,05,31,05/31/2016,07:10 PM,Cardinals,NL,Brewers,NL
785,2016,05,31,05/31/2016,07:15 PM,Rays,AL,Royals,AL
786,2016,05,31,05/31/2016,07:40 PM,Reds,NL,Rockies,NL
787,2016,05,31,05/31/2016,09:05 PM,Tigers,AL,Angels,AL
788,2016,05,31,05/31/2016,09:05 PM,Twins,AL,Athletics,AL
789,2016,06,01,06/01/2016,02:35 PM,Twins,AL,Athletics,AL
790,2016,06,01,06/01/2016,05:10 PM,Rangers,AL,Indians,AL
791,2016,06,01,06/01/2016,06:05 PM,Tigers,AL,Angels,AL
792,2016,06,01,06/01/2016,06:05 PM,Red Sox,AL,Orioles,AL
793,2016,06,01,06/01/2016,06:05 PM,Nationals,NL,Phillies,NL
794,2016,06,01,06/01/2016,06:07 PM,Yankees,AL,Blue Jays,AL
795,2016,06,01,06/01/2016,06:10 PM,Giants,NL,Braves,NL
796,2016,06,01,06/01/2016,06:10 PM,Pirates,NL,Marlins,NL
797,2016,06,01,06/01/2016,07:05 PM,Dodgers,NL,Cubs,NL
798,2016,06,01,06/01/2016,07:10 PM,Diamondbacks,NL,Astros,AL
799,2016,06,01,06/01/2016,07:15 PM,Rays,AL,Royals,AL
800,2016,06,01,06/01/2016,07:40 PM,Reds,NL,Rockies,NL
801,2016,06,01,06/01/2016,09:10 PM,Mariners,AL,Padres,NL
802,2016,06,01,06/01/2016,12:10 PM,White Sox,AL,Mets,NL
803,2016,06,01,06/01/2016,12:40 PM,Cardinals,NL,Brewers,NL
804,2016,06,02,06/02/2016,01:10 PM,Diamondbacks,NL,Astros,AL
805,2016,06,02,06/02/2016,01:20 PM,Dodgers,NL,Cubs,NL
806,2016,06,02,06/02/2016,06:05 PM,Red Sox,AL,Orioles,AL
807,2016,06,02,06/02/2016,06:05 PM,Brewers,NL,Phillies,NL
808,2016,06,02,06/02/2016,06:10 PM,Royals,AL,Indians,AL
809,2016,06,02,06/02/2016,06:10 PM,Pirates,NL,Marlins,NL
810,2016,06,02,06/02/2016,07:10 PM,Rays,AL,Twins,AL
811,2016,06,02,06/02/2016,07:40 PM,Reds,NL,Rockies,NL
812,2016,06,02,06/02/2016,08:10 PM,Mariners,AL,Padres,NL
813,2016,06,02,06/02/2016,11:10 AM,Giants,NL,Braves,NL
814,2016,06,03,06/03/2016,01:20 PM,Diamondbacks,NL,Cubs,NL
815,2016,06,03,06/03/2016,06:05 PM,Yankees,AL,Orioles,AL
816,2016,06,03,06/03/2016,06:05 PM,Brewers,NL,Phillies,NL
817,2016,06,03,06/03/2016,06:05 PM,Angels,AL,Pirates,NL
818,2016,06,03,06/03/2016,06:10 PM,Royals,AL,Indians,AL
819,2016,06,03,06/03/2016,06:10 PM,Mets,NL,Marlins,NL
820,2016,06,03,06/03/2016,06:10 PM,Blue Jays,AL,Red Sox,AL
821,2016,06,03,06/03/2016,06:10 PM,Nationals,NL,Reds,NL
822,2016,06,03,06/03/2016,06:10 PM,White Sox,AL,Tigers,AL
823,2016,06,03,06/03/2016,07:05 PM,Mariners,AL,Rangers,AL
824,2016,06,03,06/03/2016,07:10 PM,Athletics,AL,Astros,AL
825,2016,06,03,06/03/2016,07:10 PM,Rays,AL,Twins,AL
826,2016,06,03,06/03/2016,07:15 PM,Giants,NL,Cardinals,NL
827,2016,06,03,06/03/2016,09:10 PM,Braves,NL,Dodgers,NL
828,2016,06,03,06/03/2016,09:40 PM,Rockies,NL,Padres,NL
829,2016,06,04,06/04/2016,01:20 PM,Diamondbacks,NL,Cubs,NL
830,2016,06,04,06/04/2016,02:05 PM,Brewers,NL,Phillies,NL
831,2016,06,04,06/04/2016,03:05 PM,Angels,AL,Pirates,NL
832,2016,06,04,06/04/2016,03:05 PM,Blue Jays,AL,Red Sox,AL
833,2016,06,04,06/04/2016,03:10 PM,Athletics,AL,Astros,AL
834,2016,06,04,06/04/2016,03:10 PM,Mets,NL,Marlins,NL
835,2016,06,04,06/04/2016,03:10 PM,Nationals,NL,Reds,NL
836,2016,06,04,06/04/2016,03:10 PM,White Sox,AL,Tigers,AL
837,2016,06,04,06/04/2016,03:10 PM,Rays,AL,Twins,AL
838,2016,06,04,06/04/2016,06:15 PM,Giants,NL,Cardinals,NL
839,2016,06,04,06/04/2016,06:15 PM,Royals,AL,Indians,AL
840,2016,06,04,06/04/2016,06:15 PM,Yankees,AL,Orioles,AL
841,2016,06,04,06/04/2016,08:05 PM,Mariners,AL,Rangers,AL
842,2016,06,04,06/04/2016,09:10 PM,Braves,NL,Dodgers,NL
843,2016,06,04,06/04/2016,09:10 PM,Rockies,NL,Padres,NL
844,2016,06,05,06/05/2016,01:10 PM,Athletics,AL,Astros,AL
845,2016,06,05,06/05/2016,01:10 PM,Rays,AL,Twins,AL
846,2016,06,05,06/05/2016,01:15 PM,Giants,NL,Cardinals,NL
847,2016,06,05,06/05/2016,02:05 PM,Mariners,AL,Rangers,AL
848,2016,06,05,06/05/2016,03:10 PM,Braves,NL,Dodgers,NL
849,2016,06,05,06/05/2016,08:10 PM,Rockies,NL,Padres,NL
850,2016,06,05,06/05/2016,12:10 PM,Royals,AL,Indians,AL
851,2016,06,05,06/05/2016,12:10 PM,Mets,NL,Marlins,NL
852,2016,06,05,06/05/2016,12:10 PM,Nationals,NL,Reds,NL
853,2016,06,05,06/05/2016,12:10 PM,White Sox,AL,Tigers,AL
854,2016,06,05,06/05/2016,12:35 PM,Yankees,AL,Orioles,AL
855,2016,06,05,06/05/2016,12:35 PM,Brewers,NL,Phillies,NL
856,2016,06,05,06/05/2016,12:35 PM,Angels,AL,Pirates,NL
857,2016,06,05,06/05/2016,12:35 PM,Blue Jays,AL,Red Sox,AL
858,2016,06,05,06/05/2016,TBA,Diamondbacks,NL,Cubs,NL
859,2016,06,06,06/06/2016,06:05 PM,Royals,AL,Orioles,AL
860,2016,06,06,06/06/2016,06:05 PM,Cubs,NL,Phillies,NL
861,2016,06,06,06/06/2016,06:05 PM,Mets,NL,Pirates,NL
862,2016,06,06,06/06/2016,06:05 PM,Angels,AL,Yankees,AL
863,2016,06,06,06/06/2016,06:10 PM,Blue Jays,AL,Tigers,AL
864,2016,06,06,06/06/2016,07:05 PM,Astros,AL,Rangers,AL
865,2016,06,06,06/06/2016,08:40 PM,Rays,AL,Diamondbacks,NL
866,2016,06,06,06/06/2016,09:10 PM,Rockies,NL,Dodgers,NL
867,2016,06,06,06/06/2016,09:10 PM,Indians,AL,Mariners,AL
868,2016,06,06,06/06/2016,09:10 PM,Braves,NL,Padres,NL
869,2016,06,07,06/07/2016,06:05 PM,Royals,AL,Orioles,AL
870,2016,06,07,06/07/2016,06:05 PM,Cubs,NL,Phillies,NL
871,2016,06,07,06/07/2016,06:05 PM,Mets,NL,Pirates,NL
872,2016,06,07,06/07/2016,06:05 PM,Angels,AL,Yankees,AL
873,2016,06,07,06/07/2016,06:10 PM,Cardinals,NL,Reds,NL
874,2016,06,07,06/07/2016,06:10 PM,Blue Jays,AL,Tigers,AL
875,2016,06,07,06/07/2016,07:05 PM,Astros,AL,Rangers,AL
876,2016,06,07,06/07/2016,07:10 PM,Athletics,AL,Brewers,NL
877,2016,06,07,06/07/2016,07:10 PM,Marlins,NL,Twins,AL
878,2016,06,07,06/07/2016,07:10 PM,Nationals,NL,White Sox,AL
879,2016,06,07,06/07/2016,08:40 PM,Rays,AL,Diamondbacks,NL
880,2016,06,07,06/07/2016,09:10 PM,Rockies,NL,Dodgers,NL
881,2016,06,07,06/07/2016,09:10 PM,Indians,AL,Mariners,AL
882,2016,06,07,06/07/2016,09:10 PM,Braves,NL,Padres,NL
883,2016,06,07,06/07/2016,09:15 PM,Red Sox,AL,Giants,NL
884,2016,06,08,06/08/2016,02:40 PM,Rays,AL,Diamondbacks,NL
885,2016,06,08,06/08/2016,02:40 PM,Braves,NL,Padres,NL
886,2016,06,08,06/08/2016,06:05 PM,Royals,AL,Orioles,AL
887,2016,06,08,06/08/2016,06:05 PM,Mets,NL,Pirates,NL
888,2016,06,08,06/08/2016,06:05 PM,Angels,AL,Yankees,AL
889,2016,06,08,06/08/2016,06:10 PM,Cardinals,NL,Reds,NL
890,2016,06,08,06/08/2016,07:05 PM,Astros,AL,Rangers,AL
891,2016,06,08,06/08/2016,07:10 PM,Athletics,AL,Brewers,NL
892,2016,06,08,06/08/2016,07:10 PM,Marlins,NL,Twins,AL
893,2016,06,08,06/08/2016,07:10 PM,Nationals,NL,White Sox,AL
894,2016,06,08,06/08/2016,09:10 PM,Rockies,NL,Dodgers,NL
895,2016,06,08,06/08/2016,09:10 PM,Indians,AL,Mariners,AL
896,2016,06,08,06/08/2016,09:15 PM,Red Sox,AL,Giants,NL
897,2016,06,08,06/08/2016,12:05 PM,Cubs,NL,Phillies,NL
898,2016,06,08,06/08/2016,12:10 PM,Blue Jays,AL,Tigers,AL
899,2016,06,09,06/09/2016,01:05 PM,Astros,AL,Rangers,AL
900,2016,06,09,06/09/2016,06:05 PM,Angels,AL,Yankees,AL
901,2016,06,09,06/09/2016,06:07 PM,Orioles,AL,Blue Jays,AL
902,2016,06,09,06/09/2016,06:10 PM,Cardinals,NL,Reds,NL
903,2016,06,09,06/09/2016,07:10 PM,Mets,NL,Brewers,NL
904,2016,06,09,06/09/2016,07:10 PM,Marlins,NL,Twins,AL
905,2016,06,09,06/09/2016,07:10 PM,Nationals,NL,White Sox,AL
906,2016,06,09,06/09/2016,09:10 PM,Indians,AL,Mariners,AL
907,2016,06,10,06/10/2016,06:05 PM,Phillies,NL,Nationals,NL
908,2016,06,10,06/10/2016,06:05 PM,Cardinals,NL,Pirates,NL
909,2016,06,10,06/10/2016,06:05 PM,Tigers,AL,Yankees,AL
910,2016,06,10,06/10/2016,06:07 PM,Orioles,AL,Blue Jays,AL
911,2016,06,10,06/10/2016,06:10 PM,Astros,AL,Rays,AL
912,2016,06,10,06/10/2016,06:10 PM,Athletics,AL,Reds,NL
913,2016,06,10,06/10/2016,06:35 PM,Cubs,NL,Braves,NL
914,2016,06,10,06/10/2016,07:10 PM,Mets,NL,Brewers,NL
915,2016,06,10,06/10/2016,07:10 PM,Red Sox,AL,Twins,AL
916,2016,06,10,06/10/2016,07:10 PM,Royals,AL,White Sox,AL
917,2016,06,10,06/10/2016,07:40 PM,Padres,NL,Rockies,NL
918,2016,06,10,06/10/2016,08:40 PM,Marlins,NL,Diamondbacks,NL
919,2016,06,10,06/10/2016,09:05 PM,Indians,AL,Angels,AL
920,2016,06,10,06/10/2016,09:10 PM,Rangers,AL,Mariners,AL
921,2016,06,10,06/10/2016,09:15 PM,Dodgers,NL,Giants,NL
922,2016,06,11,06/11/2016,01:10 PM,Red Sox,AL,Twins,AL
923,2016,06,11,06/11/2016,01:10 PM,Royals,AL,White Sox,AL
924,2016,06,11,06/11/2016,03:10 PM,Cubs,NL,Braves,NL
925,2016,06,11,06/11/2016,03:10 PM,Mets,NL,Brewers,NL
926,2016,06,11,06/11/2016,03:10 PM,Astros,AL,Rays,AL
927,2016,06,11,06/11/2016,03:10 PM,Athletics,AL,Reds,NL
928,2016,06,11,06/11/2016,03:10 PM,Padres,NL,Rockies,NL
929,2016,06,11,06/11/2016,06:15 PM,Dodgers,NL,Giants,NL
930,2016,06,11,06/11/2016,06:15 PM,Cardinals,NL,Pirates,NL
931,2016,06,11,06/11/2016,06:15 PM,Tigers,AL,Yankees,AL
932,2016,06,11,06/11/2016,09:05 PM,Indians,AL,Angels,AL
933,2016,06,11,06/11/2016,09:10 PM,Marlins,NL,Diamondbacks,NL
934,2016,06,11,06/11/2016,09:10 PM,Rangers,AL,Mariners,AL
935,2016,06,11,06/11/2016,11:05 AM,Phillies,NL,Nationals,NL
936,2016,06,11,06/11/2016,12:07 PM,Orioles,AL,Blue Jays,AL
937,2016,06,12,06/12/2016,01:05 PM,Tigers,AL,Yankees,AL
938,2016,06,12,06/12/2016,01:10 PM,Mets,NL,Brewers,NL
939,2016,06,12,06/12/2016,01:10 PM,Red Sox,AL,Twins,AL
940,2016,06,12,06/12/2016,01:10 PM,Royals,AL,White Sox,AL
941,2016,06,12,06/12/2016,02:35 PM,Indians,AL,Angels,AL
942,2016,06,12,06/12/2016,03:05 PM,Phillies,NL,Nationals,NL
943,2016,06,12,06/12/2016,03:10 PM,Marlins,NL,Diamondbacks,NL
944,2016,06,12,06/12/2016,03:10 PM,Rangers,AL,Mariners,AL
945,2016,06,12,06/12/2016,03:10 PM,Padres,NL,Rockies,NL
946,2016,06,12,06/12/2016,04:00 PM,Cardinals,NL,Pirates,NL
947,2016,06,12,06/12/2016,07:30 PM,Dodgers,NL,Giants,NL
948,2016,06,12,06/12/2016,12:07 PM,Orioles,AL,Blue Jays,AL
949,2016,06,12,06/12/2016,12:10 PM,Astros,AL,Rays,AL
950,2016,06,12,06/12/2016,12:10 PM,Athletics,AL,Reds,NL
951,2016,06,12,06/12/2016,12:35 PM,Cubs,NL,Braves,NL
952,2016,06,13,06/13/2016,06:05 PM,Cubs,NL,Nationals,NL
953,2016,06,13,06/13/2016,06:07 PM,Phillies,NL,Blue Jays,AL
954,2016,06,13,06/13/2016,06:10 PM,Reds,NL,Braves,NL
955,2016,06,13,06/13/2016,07:10 PM,Tigers,AL,White Sox,AL
956,2016,06,13,06/13/2016,07:15 PM,Indians,AL,Royals,AL
957,2016,06,13,06/13/2016,08:40 PM,Dodgers,NL,Diamondbacks,NL
958,2016,06,13,06/13/2016,09:05 PM,Twins,AL,Angels,AL
959,2016,06,13,06/13/2016,09:05 PM,Rangers,AL,Athletics,AL
960,2016,06,13,06/13/2016,09:10 PM,Marlins,NL,Padres,NL
961,2016,06,13,06/13/2016,09:15 PM,Brewers,NL,Giants,NL
962,2016,06,14,06/14/2016,06:05 PM,Cubs,NL,Nationals,NL
963,2016,06,14,06/14/2016,06:10 PM,Reds,NL,Braves,NL
964,2016,06,14,06/14/2016,06:10 PM,Pirates,NL,Mets,NL
965,2016,06,14,06/14/2016,06:10 PM,Mariners,AL,Rays,AL
966,2016,06,14,06/14/2016,06:10 PM,Orioles,AL,Red Sox,AL
967,2016,06,14,06/14/2016,07:10 PM,Tigers,AL,White Sox,AL
968,2016,06,14,06/14/2016,07:15 PM,Astros,AL,Cardinals,NL
969,2016,06,14,06/14/2016,07:15 PM,Indians,AL,Royals,AL
970,2016,06,14,06/14/2016,07:40 PM,Yankees,AL,Rockies,NL
971,2016,06,14,06/14/2016,08:40 PM,Dodgers,NL,Diamondbacks,NL
972,2016,06,14,06/14/2016,09:05 PM,Twins,AL,Angels,AL
973,2016,06,14,06/14/2016,09:05 PM,Rangers,AL,Athletics,AL
974,2016,06,14,06/14/2016,09:10 PM,Marlins,NL,Padres,NL
975,2016,06,14,06/14/2016,09:15 PM,Brewers,NL,Giants,NL
976,2016,06,14,06/14/2016,11:37 AM,Phillies,NL,Blue Jays,AL
977,2016,06,15,06/15/2016,02:10 PM,Yankees,AL,Rockies,NL
978,2016,06,15,06/15/2016,02:40 PM,Dodgers,NL,Diamondbacks,NL
979,2016,06,15,06/15/2016,02:40 PM,Marlins,NL,Padres,NL
980,2016,06,15,06/15/2016,02:45 PM,Brewers,NL,Giants,NL
981,2016,06,15,06/15/2016,03:05 PM,Cubs,NL,Nationals,NL
982,2016,06,15,06/15/2016,06:05 PM,Blue Jays,AL,Phillies,NL
983,2016,06,15,06/15/2016,06:10 PM,Reds,NL,Braves,NL
984,2016,06,15,06/15/2016,06:10 PM,Pirates,NL,Mets,NL
985,2016,06,15,06/15/2016,06:10 PM,Mariners,AL,Rays,AL
986,2016,06,15,06/15/2016,06:10 PM,Orioles,AL,Red Sox,AL
987,2016,06,15,06/15/2016,06:15 PM,Astros,AL,Cardinals,NL
988,2016,06,15,06/15/2016,07:10 PM,Tigers,AL,White Sox,AL
989,2016,06,15,06/15/2016,07:15 PM,Indians,AL,Royals,AL
990,2016,06,15,06/15/2016,09:05 PM,Twins,AL,Angels,AL
991,2016,06,15,06/15/2016,09:05 PM,Rangers,AL,Athletics,AL
992,2016,06,16,06/16/2016,02:35 PM,Rangers,AL,Athletics,AL
993,2016,06,16,06/16/2016,06:05 PM,Blue Jays,AL,Phillies,NL
994,2016,06,16,06/16/2016,06:10 PM,Pirates,NL,Mets,NL
995,2016,06,16,06/16/2016,06:10 PM,Orioles,AL,Red Sox,AL
996,2016,06,16,06/16/2016,07:10 PM,Yankees,AL,Twins,AL
997,2016,06,16,06/16/2016,07:15 PM,Tigers,AL,Royals,AL
998,2016,06,16,06/16/2016,09:10 PM,Brewers,NL,Dodgers,NL
999,2016,06,16,06/16/2016,09:10 PM,Nationals,NL,Padres,NL
1000,2016,06,16,06/16/2016,11:10 AM,Reds,NL,Braves,NL
1001,2016,06,16,06/16/2016,12:10 PM,Mariners,AL,Rays,AL
1002,2016,06,17,06/17/2016,01:20 PM,Pirates,NL,Cubs,NL
1003,2016,06,17,06/17/2016,06:05 PM,Blue Jays,AL,Orioles,AL
1004,2016,06,17,06/17/2016,06:05 PM,Diamondbacks,NL,Phillies,NL
1005,2016,06,17,06/17/2016,06:10 PM,White Sox,AL,Indians,AL
1006,2016,06,17,06/17/2016,06:10 PM,Rockies,NL,Marlins,NL
1007,2016,06,17,06/17/2016,06:10 PM,Braves,NL,Mets,NL
1008,2016,06,17,06/17/2016,06:10 PM,Giants,NL,Rays,AL
1009,2016,06,17,06/17/2016,06:10 PM,Mariners,AL,Red Sox,AL
1010,2016,06,17,06/17/2016,07:10 PM,Reds,NL,Astros,AL
1011,2016,06,17,06/17/2016,07:10 PM,Yankees,AL,Twins,AL
1012,2016,06,17,06/17/2016,07:15 PM,Rangers,AL,Cardinals,NL
1013,2016,06,17,06/17/2016,07:15 PM,Tigers,AL,Royals,AL
1014,2016,06,17,06/17/2016,08:35 PM,Angels,AL,Athletics,AL
1015,2016,06,17,06/17/2016,09:10 PM,Brewers,NL,Dodgers,NL
1016,2016,06,17,06/17/2016,09:40 PM,Nationals,NL,Padres,NL
1017,2016,06,18,06/18/2016,01:10 PM,Yankees,AL,Twins,AL
1018,2016,06,18,06/18/2016,02:05 PM,Diamondbacks,NL,Phillies,NL
1019,2016,06,18,06/18/2016,03:05 PM,Angels,AL,Athletics,AL
1020,2016,06,18,06/18/2016,03:05 PM,Blue Jays,AL,Orioles,AL
1021,2016,06,18,06/18/2016,03:05 PM,Mariners,AL,Red Sox,AL
1022,2016,06,18,06/18/2016,03:10 PM,Reds,NL,Astros,AL
1023,2016,06,18,06/18/2016,03:10 PM,Rockies,NL,Marlins,NL
1024,2016,06,18,06/18/2016,03:10 PM,Giants,NL,Rays,AL
1025,2016,06,18,06/18/2016,03:15 PM,Rangers,AL,Cardinals,NL
1026,2016,06,18,06/18/2016,05:10 PM,White Sox,AL,Indians,AL
1027,2016,06,18,06/18/2016,07:15 PM,Pirates,NL,Cubs,NL
1028,2016,06,18,06/18/2016,07:15 PM,Braves,NL,Mets,NL
1029,2016,06,18,06/18/2016,07:15 PM,Tigers,AL,Royals,AL
1030,2016,06,18,06/18/2016,09:10 PM,Brewers,NL,Dodgers,NL
1031,2016,06,18,06/18/2016,09:10 PM,Nationals,NL,Padres,NL
1032,2016,06,19,06/19/2016,01:10 PM,Reds,NL,Astros,AL
1033,2016,06,19,06/19/2016,01:10 PM,Yankees,AL,Twins,AL
1034,2016,06,19,06/19/2016,01:15 PM,Rangers,AL,Cardinals,NL
1035,2016,06,19,06/19/2016,01:15 PM,Tigers,AL,Royals,AL
1036,2016,06,19,06/19/2016,03:05 PM,Angels,AL,Athletics,AL
1037,2016,06,19,06/19/2016,03:10 PM,Brewers,NL,Dodgers,NL
1038,2016,06,19,06/19/2016,03:40 PM,Nationals,NL,Padres,NL
1039,2016,06,19,06/19/2016,12:10 PM,White Sox,AL,Indians,AL
1040,2016,06,19,06/19/2016,12:10 PM,Rockies,NL,Marlins,NL
1041,2016,06,19,06/19/2016,12:10 PM,Braves,NL,Mets,NL
1042,2016,06,19,06/19/2016,12:10 PM,Giants,NL,Rays,AL
1043,2016,06,19,06/19/2016,12:35 PM,Blue Jays,AL,Orioles,AL
1044,2016,06,19,06/19/2016,12:35 PM,Diamondbacks,NL,Phillies,NL
1045,2016,06,19,06/19/2016,12:35 PM,Mariners,AL,Red Sox,AL
1046,2016,06,19,06/19/2016,TBA,Pirates,NL,Cubs,NL
1047,2016,06,20,06/20/2016,06:05 PM,Giants,NL,Pirates,NL
1048,2016,06,20,06/20/2016,06:10 PM,Rays,AL,Indians,AL
1049,2016,06,20,06/20/2016,06:10 PM,Rockies,NL,Marlins,NL
1050,2016,06,20,06/20/2016,06:10 PM,White Sox,AL,Red Sox,AL
1051,2016,06,20,06/20/2016,06:10 PM,Mariners,AL,Tigers,AL
1052,2016,06,20,06/20/2016,07:05 PM,Cardinals,NL,Cubs,NL
1053,2016,06,20,06/20/2016,07:10 PM,Angels,AL,Astros,AL
1054,2016,06,20,06/20/2016,09:10 PM,Nationals,NL,Dodgers,NL
1055,2016,06,20,06/20/2016,12:05 PM,Diamondbacks,NL,Phillies,NL
1056,2016,06,21,06/21/2016,06:05 PM,Padres,NL,Orioles,AL
1057,2016,06,21,06/21/2016,06:05 PM,Giants,NL,Pirates,NL
1058,2016,06,21,06/21/2016,06:05 PM,Rockies,NL,Yankees,AL
1059,2016,06,21,06/21/2016,06:07 PM,Diamondbacks,NL,Blue Jays,AL
1060,2016,06,21,06/21/2016,06:10 PM,Rays,AL,Indians,AL
1061,2016,06,21,06/21/2016,06:10 PM,Braves,NL,Marlins,NL
1062,2016,06,21,06/21/2016,06:10 PM,Royals,AL,Mets,NL
1063,2016,06,21,06/21/2016,06:10 PM,White Sox,AL,Red Sox,AL
