Key,year,month,day_of_month,full_date,time_of_game,away_team_name,away_team_league,home_team_name,home_team_league
2152,2017,09,11,09/11/2016,07:05 PM,Mariners,AL,Rangers,AL
2153,2017,09,11,09/11/2016,07:15 PM,White Sox,AL,Royals,AL
2154,2017,09,11,09/11/2016,08:40 PM,Rockies,NL,Diamondbacks,NL
2155,2017,09,11,09/11/2016,09:15 PM,Dodgers,NL,Giants,NL
2156,2017,09,12,09/12/2016,06:05 PM,Braves,NL,Nationals,NL
2157,2017,09,12,09/12/2016,06:05 PM,Marlins,NL,Phillies,NL
2158,2017,09,12,09/12/2016,06:07 PM,Orioles,AL,Blue Jays,AL
2159,2017,09,12,09/12/2016,06:10 PM,Tigers,AL,Indians,AL
2160,2017,09,12,09/12/2016,06:10 PM,Yankees,AL,Rays,AL
2161,2017,09,12,09/12/2016,06:10 PM,Athletics,AL,Red Sox,AL
2162,2017,09,12,09/12/2016,06:40 PM,Pirates,NL,Brewers,NL
2163,2017,09,12,09/12/2016,07:05 PM,Mets,NL,Cubs,NL
2164,2017,09,12,09/12/2016,07:05 PM,Mariners,AL,Rangers,AL
2165,2017,09,12,09/12/2016,07:10 PM,Padres,NL,Twins,AL
2166,2017,09,12,09/12/2016,07:15 PM,Reds,NL,Cardinals,NL
2167,2017,09,12,09/12/2016,07:15 PM,White Sox,AL,Royals,AL
2168,2017,09,12,09/12/2016,08:40 PM,Rockies,NL,Diamondbacks,NL
2169,2017,09,12,09/12/2016,09:07 PM,Astros,AL,Angels,AL
2170,2017,09,12,09/12/2016,09:15 PM,Dodgers,NL,Giants,NL
2171,2017,09,13,09/13/2016,01:15 PM,White Sox,AL,Royals,AL
2172,2017,09,13,09/13/2016,06:05 PM,Braves,NL,Nationals,NL
2173,2017,09,13,09/13/2016,06:05 PM,Marlins,NL,Phillies,NL
2174,2017,09,13,09/13/2016,06:07 PM,Orioles,AL,Blue Jays,AL
2175,2017,09,13,09/13/2016,06:10 PM,Yankees,AL,Rays,AL
2176,2017,09,13,09/13/2016,06:10 PM,Athletics,AL,Red Sox,AL
2177,2017,09,13,09/13/2016,07:05 PM,Mets,NL,Cubs,NL
2178,2017,09,13,09/13/2016,07:05 PM,Mariners,AL,Rangers,AL
2179,2017,09,13,09/13/2016,07:10 PM,Pirates,NL,Brewers,NL
2180,2017,09,13,09/13/2016,07:10 PM,Padres,NL,Twins,AL
2181,2017,09,13,09/13/2016,07:15 PM,Reds,NL,Cardinals,NL
2182,2017,09,13,09/13/2016,08:40 PM,Rockies,NL,Diamondbacks,NL
2183,2017,09,13,09/13/2016,09:07 PM,Astros,AL,Angels,AL
2184,2017,09,13,09/13/2016,09:15 PM,Dodgers,NL,Giants,NL
2185,2017,09,13,09/13/2016,11:10 AM,Tigers,AL,Indians,AL
2186,2017,09,14,09/14/2016,02:40 PM,Rockies,NL,Diamondbacks,NL
2187,2017,09,14,09/14/2016,06:05 PM,Braves,NL,Nationals,NL
2188,2017,09,14,09/14/2016,06:05 PM,Marlins,NL,Phillies,NL
2189,2017,09,14,09/14/2016,06:05 PM,Orioles,AL,Yankees,AL
2190,2017,09,14,09/14/2016,06:10 PM,Royals,AL,Indians,AL
2191,2017,09,14,09/14/2016,07:05 PM,Mets,NL,Cubs,NL
2192,2017,09,14,09/14/2016,07:05 PM,Mariners,AL,Rangers,AL
2193,2017,09,14,09/14/2016,07:10 PM,Blue Jays,AL,Twins,AL
2194,2017,09,14,09/14/2016,09:07 PM,Astros,AL,Angels,AL
2195,2017,09,14,09/14/2016,12:10 PM,White Sox,AL,Tigers,AL
2196,2017,09,14,09/14/2016,12:35 PM,Athletics,AL,Red Sox,AL
2197,2017,09,14,09/14/2016,12:45 PM,Reds,NL,Cardinals,NL
2198,2017,09,15,09/15/2016,01:20 PM,Cardinals,NL,Cubs,NL
2199,2017,09,15,09/15/2016,06:05 PM,Dodgers,NL,Nationals,NL
2200,2017,09,15,09/15/2016,06:05 PM,Athletics,AL,Phillies,NL
2201,2017,09,15,09/15/2016,06:05 PM,Orioles,AL,Yankees,AL
2202,2017,09,15,09/15/2016,06:10 PM,Royals,AL,Indians,AL
2203,2017,09,15,09/15/2016,06:10 PM,Brewers,NL,Marlins,NL
2204,2017,09,15,09/15/2016,06:10 PM,Red Sox,AL,Rays,AL
2205,2017,09,15,09/15/2016,06:10 PM,Pirates,NL,Reds,NL
2206,2017,09,15,09/15/2016,06:10 PM,White Sox,AL,Tigers,AL
2207,2017,09,15,09/15/2016,06:35 PM,Mets,NL,Braves,NL
2208,2017,09,15,09/15/2016,07:10 PM,Mariners,AL,Astros,AL
2209,2017,09,15,09/15/2016,07:10 PM,Blue Jays,AL,Twins,AL
2210,2017,09,15,09/15/2016,07:40 PM,Padres,NL,Rockies,NL
2211,2017,09,15,09/15/2016,09:07 PM,Rangers,AL,Angels,AL
2212,2017,09,15,09/15/2016,09:15 PM,Diamondbacks,NL,Giants,NL
2213,2017,09,16,09/16/2016,03:05 PM,Orioles,AL,Yankees,AL
2214,2017,09,16,09/16/2016,03:10 PM,Royals,AL,Indians,AL
2215,2017,09,16,09/16/2016,03:10 PM,Pirates,NL,Reds,NL
2216,2017,09,16,09/16/2016,05:10 PM,Red Sox,AL,Rays,AL
2217,2017,09,16,09/16/2016,05:10 PM,White Sox,AL,Tigers,AL
2218,2017,09,16,09/16/2016,06:05 PM,Athletics,AL,Phillies,NL
2219,2017,09,16,09/16/2016,06:10 PM,Mariners,AL,Astros,AL
2220,2017,09,16,09/16/2016,06:10 PM,Mets,NL,Braves,NL
2221,2017,09,16,09/16/2016,06:10 PM,Brewers,NL,Marlins,NL
2222,2017,09,16,09/16/2016,06:10 PM,Blue Jays,AL,Twins,AL
2223,2017,09,16,09/16/2016,07:10 PM,Padres,NL,Rockies,NL
2224,2017,09,16,09/16/2016,08:05 PM,Diamondbacks,NL,Giants,NL
2225,2017,09,16,09/16/2016,08:07 PM,Rangers,AL,Angels,AL
2226,2017,09,16,09/16/2016,12:05 PM,Cardinals,NL,Cubs,NL
2227,2017,09,16,09/16/2016,12:05 PM,Dodgers,NL,Nationals,NL
2228,2017,09,17,09/17/2016,01:10 PM,Mariners,AL,Astros,AL
2229,2017,09,17,09/17/2016,01:10 PM,Blue Jays,AL,Twins,AL
2230,2017,09,17,09/17/2016,02:10 PM,Padres,NL,Rockies,NL
2231,2017,09,17,09/17/2016,02:37 PM,Rangers,AL,Angels,AL
2232,2017,09,17,09/17/2016,03:05 PM,Diamondbacks,NL,Giants,NL
2233,2017,09,17,09/17/2016,12:05 PM,Orioles,AL,Yankees,AL
2234,2017,09,17,09/17/2016,12:10 PM,Royals,AL,Indians,AL
2235,2017,09,17,09/17/2016,12:10 PM,Brewers,NL,Marlins,NL
2236,2017,09,17,09/17/2016,12:10 PM,Red Sox,AL,Rays,AL
2237,2017,09,17,09/17/2016,12:10 PM,Pirates,NL,Reds,NL
2238,2017,09,17,09/17/2016,12:10 PM,White Sox,AL,Tigers,AL
2239,2017,09,17,09/17/2016,12:35 PM,Mets,NL,Braves,NL
2240,2017,09,17,09/17/2016,12:35 PM,Dodgers,NL,Nationals,NL
2241,2017,09,17,09/17/2016,12:35 PM,Athletics,AL,Phillies,NL
2242,2017,09,17,09/17/2016,TBA,Cardinals,NL,Cubs,NL
2243,2017,09,18,09/18/2016,06:05 PM,Red Sox,AL,Orioles,AL
2244,2017,09,18,09/18/2016,06:05 PM,Dodgers,NL,Phillies,NL
2245,2017,09,18,09/18/2016,06:05 PM,Brewers,NL,Pirates,NL
2246,2017,09,18,09/18/2016,06:05 PM,Twins,AL,Yankees,AL
2247,2017,09,18,09/18/2016,06:10 PM,Mets,NL,Marlins,NL
2248,2017,09,18,09/18/2016,06:10 PM,Athletics,AL,Tigers,AL
2249,2017,09,18,09/18/2016,09:10 PM,Diamondbacks,NL,Padres,NL
2250,2017,09,19,09/19/2016,06:05 PM,Red Sox,AL,Orioles,AL
2251,2017,09,19,09/19/2016,06:05 PM,Dodgers,NL,Phillies,NL
2252,2017,09,19,09/19/2016,06:05 PM,Brewers,NL,Pirates,NL
2253,2017,09,19,09/19/2016,06:05 PM,Twins,AL,Yankees,AL
2254,2017,09,19,09/19/2016,06:07 PM,Royals,AL,Blue Jays,AL
2255,2017,09,19,09/19/2016,06:10 PM,Mets,NL,Marlins,NL
2256,2017,09,19,09/19/2016,06:10 PM,Cubs,NL,Rays,AL
2257,2017,09,19,09/19/2016,06:10 PM,Cardinals,NL,Reds,NL
2258,2017,09,19,09/19/2016,06:10 PM,Athletics,AL,Tigers,AL
2259,2017,09,19,09/19/2016,06:35 PM,Nationals,NL,Braves,NL
2260,2017,09,19,09/19/2016,07:10 PM,White Sox,AL,Astros,AL
2261,2017,09,19,09/19/2016,09:07 PM,Indians,AL,Angels,AL
2262,2017,09,19,09/19/2016,09:10 PM,Rangers,AL,Mariners,AL
2263,2017,09,19,09/19/2016,09:10 PM,Diamondbacks,NL,Padres,NL
2264,2017,09,19,09/19/2016,09:15 PM,Rockies,NL,Giants,NL
2265,2017,09,20,09/20/2016,02:45 PM,Rockies,NL,Giants,NL
2266,2017,09,20,09/20/2016,06:05 PM,Red Sox,AL,Orioles,AL
2267,2017,09,20,09/20/2016,06:05 PM,Dodgers,NL,Phillies,NL
2268,2017,09,20,09/20/2016,06:05 PM,Brewers,NL,Pirates,NL
2269,2017,09,20,09/20/2016,06:07 PM,Royals,AL,Blue Jays,AL
2270,2017,09,20,09/20/2016,06:10 PM,Cubs,NL,Rays,AL
2271,2017,09,20,09/20/2016,06:10 PM,Cardinals,NL,Reds,NL
2272,2017,09,20,09/20/2016,06:35 PM,Nationals,NL,Braves,NL
2273,2017,09,20,09/20/2016,07:10 PM,White Sox,AL,Astros,AL
2274,2017,09,20,09/20/2016,08:10 PM,Diamondbacks,NL,Padres,NL
2275,2017,09,20,09/20/2016,09:07 PM,Indians,AL,Angels,AL
2276,2017,09,20,09/20/2016,09:10 PM,Rangers,AL,Mariners,AL
2277,2017,09,20,09/20/2016,12:05 PM,Twins,AL,Yankees,AL
2278,2017,09,20,09/20/2016,12:10 PM,Mets,NL,Marlins,NL
2279,2017,09,20,09/20/2016,12:10 PM,Athletics,AL,Tigers,AL
2280,2017,09,21,09/21/2016,06:05 PM,Rays,AL,Orioles,AL
2281,2017,09,21,09/21/2016,06:07 PM,Royals,AL,Blue Jays,AL
2282,2017,09,21,09/21/2016,06:10 PM,Cardinals,NL,Reds,NL
2283,2017,09,21,09/21/2016,06:10 PM,Twins,AL,Tigers,AL
2284,2017,09,21,09/21/2016,06:35 PM,Nationals,NL,Braves,NL
2285,2017,09,21,09/21/2016,07:10 PM,White Sox,AL,Astros,AL
2286,2017,09,21,09/21/2016,07:10 PM,Cubs,NL,Brewers,NL
2287,2017,09,21,09/21/2016,09:10 PM,Rangers,AL,Mariners,AL
2288,2017,09,21,09/21/2016,09:10 PM,Rockies,NL,Padres,NL
2289,2017,09,21,09/21/2016,12:05 PM,Dodgers,NL,Phillies,NL
2290,2017,09,21,09/21/2016,TBA,Indians,AL,Angels,AL
2291,2017,09,22,09/22/2016,06:05 PM,Rays,AL,Orioles,AL
2292,2017,09,22,09/22/2016,06:05 PM,Cardinals,NL,Pirates,NL
2293,2017,09,22,09/22/2016,06:07 PM,Yankees,AL,Blue Jays,AL
2294,2017,09,22,09/22/2016,06:10 PM,Nationals,NL,Mets,NL
2295,2017,09,22,09/22/2016,06:10 PM,Red Sox,AL,Reds,NL
2296,2017,09,22,09/22/2016,06:10 PM,Twins,AL,Tigers,AL
2297,2017,09,22,09/22/2016,06:35 PM,Phillies,NL,Braves,NL
2298,2017,09,22,09/22/2016,07:10 PM,Angels,AL,Astros,AL
2299,2017,09,22,09/22/2016,07:10 PM,Cubs,NL,Brewers,NL
2300,2017,09,22,09/22/2016,07:10 PM,Royals,AL,White Sox,AL
2301,2017,09,22,09/22/2016,08:40 PM,Marlins,NL,Diamondbacks,NL
2302,2017,09,22,09/22/2016,09:05 PM,Rangers,AL,Athletics,AL
2303,2017,09,22,09/22/2016,09:10 PM,Giants,NL,Dodgers,NL
2304,2017,09,22,09/22/2016,09:10 PM,Indians,AL,Mariners,AL
2305,2017,09,22,09/22/2016,09:10 PM,Rockies,NL,Padres,NL
2306,2017,09,23,09/23/2016,03:10 PM,Indians,AL,Mariners,AL
2307,2017,09,23,09/23/2016,03:10 PM,Red Sox,AL,Reds,NL
2308,2017,09,23,09/23/2016,06:05 PM,Rays,AL,Orioles,AL
2309,2017,09,23,09/23/2016,06:05 PM,Cardinals,NL,Pirates,NL
2310,2017,09,23,09/23/2016,06:10 PM,Angels,AL,Astros,AL
2311,2017,09,23,09/23/2016,06:10 PM,Phillies,NL,Braves,NL
2312,2017,09,23,09/23/2016,06:10 PM,Cubs,NL,Brewers,NL
2313,2017,09,23,09/23/2016,06:10 PM,Nationals,NL,Mets,NL
2314,2017,09,23,09/23/2016,06:10 PM,Twins,AL,Tigers,AL
2315,2017,09,23,09/23/2016,06:10 PM,Royals,AL,White Sox,AL
2316,2017,09,23,09/23/2016,07:10 PM,Marlins,NL,Diamondbacks,NL
2317,2017,09,23,09/23/2016,07:40 PM,Rockies,NL,Padres,NL
2318,2017,09,23,09/23/2016,08:05 PM,Rangers,AL,Athletics,AL
2319,2017,09,23,09/23/2016,08:10 PM,Giants,NL,Dodgers,NL
2320,2017,09,23,09/23/2016,12:07 PM,Yankees,AL,Blue Jays,AL
2321,2017,09,24,09/24/2016,01:10 PM,Angels,AL,Astros,AL
2322,2017,09,24,09/24/2016,01:10 PM,Cubs,NL,Brewers,NL
2323,2017,09,24,09/24/2016,01:10 PM,Royals,AL,White Sox,AL
2324,2017,09,24,09/24/2016,03:05 PM,Rangers,AL,Athletics,AL
2325,2017,09,24,09/24/2016,03:10 PM,Marlins,NL,Diamondbacks,NL
2326,2017,09,24,09/24/2016,03:10 PM,Giants,NL,Dodgers,NL
2327,2017,09,24,09/24/2016,03:10 PM,Indians,AL,Mariners,AL
2328,2017,09,24,09/24/2016,03:40 PM,Rockies,NL,Padres,NL
2329,2017,09,24,09/24/2016,12:07 PM,Yankees,AL,Blue Jays,AL
2330,2017,09,24,09/24/2016,12:10 PM,Nationals,NL,Mets,NL
2331,2017,09,24,09/24/2016,12:10 PM,Red Sox,AL,Reds,NL
2332,2017,09,24,09/24/2016,12:10 PM,Twins,AL,Tigers,AL
2333,2017,09,24,09/24/2016,12:35 PM,Phillies,NL,Braves,NL
2334,2017,09,24,09/24/2016,12:35 PM,Rays,AL,Orioles,AL
2335,2017,09,24,09/24/2016,12:35 PM,Cardinals,NL,Pirates,NL
2336,2017,09,25,09/25/2016,06:05 PM,Nationals,NL,Phillies,NL
2337,2017,09,25,09/25/2016,06:10 PM,Braves,NL,Mets,NL
2338,2017,09,25,09/25/2016,06:10 PM,Blue Jays,AL,Red Sox,AL
2339,2017,09,25,09/25/2016,07:05 PM,Astros,AL,Rangers,AL
2340,2017,09,25,09/25/2016,07:10 PM,Angels,AL,White Sox,AL
2341,2017,09,25,09/25/2016,07:15 PM,Cubs,NL,Cardinals,NL
2342,2017,09,25,09/25/2016,07:40 PM,Marlins,NL,Rockies,NL
2343,2017,09,25,09/25/2016,08:40 PM,Giants,NL,Diamondbacks,NL
2344,2017,09,25,09/25/2016,09:05 PM,Mariners,AL,Athletics,AL
2345,2017,09,25,09/25/2016,09:10 PM,Padres,NL,Dodgers,NL
2346,2017,09,26,09/26/2016,06:05 PM,Nationals,NL,Phillies,NL
2347,2017,09,26,09/26/2016,06:05 PM,Orioles,AL,Pirates,NL
2348,2017,09,26,09/26/2016,06:05 PM,Rays,AL,Yankees,AL
2349,2017,09,26,09/26/2016,06:10 PM,Twins,AL,Indians,AL
2350,2017,09,26,09/26/2016,06:10 PM,Braves,NL,Mets,NL
2351,2017,09,26,09/26/2016,06:10 PM,Blue Jays,AL,Red Sox,AL
2352,2017,09,26,09/26/2016,06:40 PM,Reds,NL,Brewers,NL
2353,2017,09,26,09/26/2016,07:05 PM,Astros,AL,Rangers,AL
2354,2017,09,26,09/26/2016,07:10 PM,Angels,AL,White Sox,AL
2355,2017,09,26,09/26/2016,07:15 PM,Cubs,NL,Cardinals,NL
2356,2017,09,26,09/26/2016,07:15 PM,Tigers,AL,Royals,AL
2357,2017,09,26,09/26/2016,07:40 PM,Marlins,NL,Rockies,NL
2358,2017,09,26,09/26/2016,08:40 PM,Giants,NL,Diamondbacks,NL
2359,2017,09,26,09/26/2016,09:05 PM,Mariners,AL,Athletics,AL
2360,2017,09,26,09/26/2016,09:10 PM,Padres,NL,Dodgers,NL
2361,2017,09,27,09/27/2016,01:05 PM,Astros,AL,Rangers,AL
2362,2017,09,27,09/27/2016,02:10 PM,Marlins,NL,Rockies,NL
2363,2017,09,27,09/27/2016,02:35 PM,Mariners,AL,Athletics,AL
2364,2017,09,27,09/27/2016,02:40 PM,Giants,NL,Diamondbacks,NL
2365,2017,09,27,09/27/2016,06:05 PM,Nationals,NL,Phillies,NL
2366,2017,09,27,09/27/2016,06:05 PM,Orioles,AL,Pirates,NL
2367,2017,09,27,09/27/2016,06:05 PM,Rays,AL,Yankees,AL
2368,2017,09,27,09/27/2016,06:10 PM,Twins,AL,Indians,AL
2369,2017,09,27,09/27/2016,06:10 PM,Braves,NL,Mets,NL
2370,2017,09,27,09/27/2016,06:10 PM,Blue Jays,AL,Red Sox,AL
2371,2017,09,27,09/27/2016,07:10 PM,Reds,NL,Brewers,NL
2372,2017,09,27,09/27/2016,07:10 PM,Angels,AL,White Sox,AL
2373,2017,09,27,09/27/2016,07:15 PM,Cubs,NL,Cardinals,NL
2374,2017,09,27,09/27/2016,07:15 PM,Tigers,AL,Royals,AL
2375,2017,09,27,09/27/2016,09:10 PM,Padres,NL,Dodgers,NL
2376,2017,09,28,09/28/2016,06:05 PM,Pirates,NL,Nationals,NL
2377,2017,09,28,09/28/2016,06:05 PM,Rays,AL,Yankees,AL
2378,2017,09,28,09/28/2016,06:10 PM,Braves,NL,Marlins,NL
2379,2017,09,28,09/28/2016,06:10 PM,Astros,AL,Red Sox,AL
2380,2017,09,28,09/28/2016,06:15 PM,Cubs,NL,Cardinals,NL
2381,2017,09,28,09/28/2016,07:05 PM,Athletics,AL,Rangers,AL
2382,2017,09,28,09/28/2016,07:10 PM,Reds,NL,Brewers,NL
2383,2017,09,28,09/28/2016,07:10 PM,Angels,AL,White Sox,AL
2384,2017,09,28,09/28/2016,07:15 PM,Tigers,AL,Royals,AL
2385,2017,09,28,09/28/2016,11:10 AM,Twins,AL,Indians,AL
2386,2017,09,29,09/29/2016,01:20 PM,Reds,NL,Cubs,NL
2387,2017,09,29,09/29/2016,06:05 PM,Pirates,NL,Nationals,NL
2388,2017,09,29,09/29/2016,06:05 PM,Mets,NL,Phillies,NL
2389,2017,09,29,09/29/2016,06:10 PM,White Sox,AL,Indians,AL
2390,2017,09,29,09/29/2016,06:10 PM,Braves,NL,Marlins,NL
2391,2017,09,29,09/29/2016,06:10 PM,Orioles,AL,Rays,AL
2392,2017,09,29,09/29/2016,06:10 PM,Astros,AL,Red Sox,AL
2393,2017,09,29,09/29/2016,07:05 PM,Athletics,AL,Rangers,AL
2394,2017,09,29,09/29/2016,07:10 PM,Dodgers,NL,Rockies,NL
2395,2017,09,29,09/29/2016,07:10 PM,Tigers,AL,Twins,AL
2396,2017,09,29,09/29/2016,07:15 PM,Brewers,NL,Cardinals,NL
2397,2017,09,29,09/29/2016,07:15 PM,Diamondbacks,NL,Royals,AL
2398,2017,09,29,09/29/2016,09:07 PM,Mariners,AL,Angels,AL
2399,2017,09,29,09/29/2016,09:15 PM,Padres,NL,Giants,NL
2400,2017,09,29,09/29/2016,12:05 PM,Blue Jays,AL,Yankees,AL
2401,2017,09,30,09/30/2016,03:05 PM,Reds,NL,Cubs,NL
2402,2017,09,30,09/30/2016,03:05 PM,Padres,NL,Giants,NL
2403,2017,09,30,09/30/2016,03:05 PM,Blue Jays,AL,Yankees,AL
2404,2017,09,30,09/30/2016,03:15 PM,Brewers,NL,Cardinals,NL
2405,2017,09,30,09/30/2016,06:05 PM,Pirates,NL,Nationals,NL
2406,2017,09,30,09/30/2016,06:05 PM,Mets,NL,Phillies,NL
2407,2017,09,30,09/30/2016,06:10 PM,White Sox,AL,Indians,AL
2408,2017,09,30,09/30/2016,06:10 PM,Braves,NL,Marlins,NL
2409,2017,09,30,09/30/2016,06:10 PM,Orioles,AL,Rays,AL
2410,2017,09,30,09/30/2016,06:10 PM,Tigers,AL,Twins,AL
2411,2017,09,30,09/30/2016,06:15 PM,Diamondbacks,NL,Royals,AL
2412,2017,09,30,09/30/2016,07:05 PM,Athletics,AL,Rangers,AL
2413,2017,09,30,09/30/2016,07:10 PM,Dodgers,NL,Rockies,NL
2414,2017,09,30,09/30/2016,08:07 PM,Mariners,AL,Angels,AL
2415,2017,09,30,09/30/2016,TBA,Astros,AL,Red Sox,AL
2416,2017,10,01,10/01/2016,02:05 PM,Padres,NL,Giants,NL
2417,2017,10,01,10/01/2016,02:05 PM,Pirates,NL,Nationals,NL
2418,2017,10,01,10/01/2016,02:05 PM,Mets,NL,Phillies,NL
2419,2017,10,01,10/01/2016,02:05 PM,Athletics,AL,Rangers,AL
2420,2017,10,01,10/01/2016,02:05 PM,Astros,AL,Red Sox,AL
2421,2017,10,01,10/01/2016,02:05 PM,Blue Jays,AL,Yankees,AL
2422,2017,10,01,10/01/2016,02:07 PM,Mariners,AL,Angels,AL
2423,2017,10,01,10/01/2016,02:10 PM,White Sox,AL,Indians,AL
2424,2017,10,01,10/01/2016,02:10 PM,Braves,NL,Marlins,NL
2425,2017,10,01,10/01/2016,02:10 PM,Orioles,AL,Rays,AL
2426,2017,10,01,10/01/2016,02:10 PM,Dodgers,NL,Rockies,NL
2427,2017,10,01,10/01/2016,02:10 PM,Tigers,AL,Twins,AL
2428,2017,10,01,10/01/2016,02:15 PM,Brewers,NL,Cardinals,NL
2429,2017,10,01,10/01/2016,02:15 PM,Diamondbacks,NL,Royals,AL
2430,2017,10,01,10/01/2016,02:20 PM,Reds,NL,Cubs,NL
